latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
64.4304,-154.3849,316.2,3.1,1.7,2015-07-13,0001,Aqua,MODIS,53,6.03,293.3,55,D,0
64.4435,-154.5177,319.7,3.1,1.7,2015-07-13,0001,Aqua,MODIS,73,6.03,293.9,65.8,D,0
64.4424,-154.5267,318.8,3.1,1.7,2015-07-13,0001,Aqua,MODIS,52,6.03,293.6,57.9,D,0
64.9522,-153.9057,303.7,3.3,1.7,2015-07-13,0001,Aqua,MODIS,38,6.03,291.1,19.6,D,0
66.2739,-149.8729,311.1,4.4,1.9,2015-07-13,0001,Aqua,MODIS,19,6.03,289.6,62.9,D,0
66.0923,-152.8255,312.7,3.6,1.8,2015-07-13,0001,Aqua,MODIS,60,6.03,290.5,59.8,D,0
66.0554,-154.1885,319.8,3.2,1.7,2015-07-13,0001,Aqua,MODIS,68,6.03,289.1,80.6,D,0
66.0512,-151.3114,324.3,4,1.9,2015-07-13,0001,Aqua,MODIS,52,6.03,287.7,155.7,D,0
66.0583,-154.1791,318.6,3.2,1.7,2015-07-13,0001,Aqua,MODIS,58,6.03,288.7,72.7,D,0
65.9474,-158.2454,310.6,2.4,1.5,2015-07-13,0001,Aqua,MODIS,65,6.03,294.3,26.2,D,0
66.046,-151.3006,325,4,1.9,2015-07-13,0001,Aqua,MODIS,57,6.03,287.2,161.1,D,0
65.9803,-151.4838,315.4,3.9,1.8,2015-07-13,0001,Aqua,MODIS,27,6.03,284.4,83.8,D,0
65.5561,-155.9714,314.1,2.8,1.6,2015-07-13,0001,Aqua,MODIS,21,6.03,292.1,37.9,D,0
65.5575,-155.91,320.4,2.8,1.6,2015-07-13,0001,Aqua,MODIS,57,6.03,297.3,62.3,D,0
65.4094,-155.8836,305.2,2.8,1.6,2015-07-13,0001,Aqua,MODIS,38,6.03,290.9,12.2,D,0
32.3142,-90.1365,305.3,1.2,1.1,2015-07-13,0421,Terra,MODIS,56,6.03,295.1,5,N,0
30.9395,-88.0179,304.5,1.5,1.2,2015-07-13,0421,Terra,MODIS,57,6.03,293.5,6.7,N,2
35.9347,-89.7189,301.8,1.3,1.1,2015-07-13,0422,Terra,MODIS,44,6.03,290.6,4.5,N,2
40.6395,-89.6456,304.4,1.6,1.2,2015-07-13,0423,Terra,MODIS,60,6.03,293.6,7.5,N,2
41.636,-87.1408,307.4,2.2,1.5,2015-07-13,0424,Terra,MODIS,71,6.03,292,24.7,N,2
45.7291,-107.0584,306.1,2.3,1.5,2015-07-13,0426,Terra,MODIS,67,6.03,289.5,25.2,N,0
45.7327,-107.0549,301.5,2.3,1.5,2015-07-13,0426,Terra,MODIS,27,6.03,288.9,16.1,N,0
45.7261,-107.0832,317.5,2.3,1.5,2015-07-13,0426,Terra,MODIS,95,6.03,290.9,55.6,N,0
45.7386,-107.0899,312.2,2.3,1.5,2015-07-13,0426,Terra,MODIS,84,6.03,289.8,38.9,N,0
45.7223,-107.0864,308.6,2.3,1.5,2015-07-13,0426,Terra,MODIS,75,6.03,289.8,31.2,N,0
45.7349,-107.093,314,2.3,1.5,2015-07-13,0426,Terra,MODIS,56,6.03,290.3,42.6,N,0
64.1312,-147.2503,300.4,2.1,1.4,2015-07-13,0610,Terra,MODIS,18,6.03,281.6,15.4,D,0
65.0935,-148.9393,318,2.1,1.4,2015-07-13,0610,Terra,MODIS,51,6.03,284,49.4,D,0
65.1964,-148.3655,301.6,2,1.4,2015-07-13,0610,Terra,MODIS,32,6.03,286,14.5,D,0
65.1945,-148.4113,303.3,2,1.4,2015-07-13,0610,Terra,MODIS,42,6.03,285.5,16.7,D,0
64.1626,-147.2538,306.8,2.1,1.4,2015-07-13,0610,Terra,MODIS,34,6.03,282.3,25.4,D,0
65.9803,-151.4671,315.1,2.2,1.4,2015-07-13,0611,Terra,MODIS,75,6.03,283.6,46.7,D,0
65.9919,-151.4288,306.9,2.2,1.4,2015-07-13,0611,Terra,MODIS,54,6.03,284.3,27.6,D,0
66.3867,-150.0356,322.4,1.9,1.4,2015-07-13,0611,Terra,MODIS,82,6.03,288.1,54.6,D,0
65.9821,-151.4635,320.7,2.2,1.4,2015-07-13,0611,Terra,MODIS,70,6.03,284,60,D,0
66.3741,-150.0075,308.5,1.9,1.4,2015-07-13,0611,Terra,MODIS,42,6.03,286.9,23.3,D,0
66.2842,-150.1114,306,2,1.4,2015-07-13,0611,Terra,MODIS,54,6.03,286,21,D,0
66.3229,-149.8697,301.8,1.9,1.4,2015-07-13,0611,Terra,MODIS,49,6.03,286.3,14.6,D,0
66.2816,-149.944,309.7,1.9,1.4,2015-07-13,0611,Terra,MODIS,43,6.03,286.2,24.7,D,0
66.3201,-149.8605,304.9,1.9,1.4,2015-07-13,0611,Terra,MODIS,60,6.03,287,19.1,D,0
66.0615,-154.1527,315.2,2.5,1.5,2015-07-13,0611,Terra,MODIS,71,6.03,282.8,53.5,D,0
66.0578,-154.1367,315.6,2.5,1.5,2015-07-13,0611,Terra,MODIS,38,6.03,283.3,52,D,0
65.8548,-153.4233,308.6,2.5,1.5,2015-07-13,0611,Terra,MODIS,53,6.03,285.4,36.1,D,0
66.0489,-151.2937,322,2.2,1.4,2015-07-13,0611,Terra,MODIS,81,6.03,284.8,65,D,0
36.3576,-76.805,302.1,1.1,1,2015-07-13,0658,Aqua,MODIS,47,6.03,291.4,5.5,N,0
27.6813,-80.9137,306.2,1.4,1.2,2015-07-13,0700,Aqua,MODIS,61,6.03,293.1,9,N,0
27.671,-80.9152,317.2,1.4,1.2,2015-07-13,0700,Aqua,MODIS,95,6.03,292.9,21.7,N,0
27.6694,-80.9016,305.9,1.4,1.2,2015-07-13,0700,Aqua,MODIS,45,6.03,292.8,8.4,N,0
26.4824,-80.6752,301.5,1.3,1.1,2015-07-13,0701,Aqua,MODIS,42,6.03,272.7,8.6,N,0
26.4724,-80.6766,317.8,1.3,1.1,2015-07-13,0701,Aqua,MODIS,96,6.03,277.5,24.9,N,0
65.5974,-150.4067,303.9,1.3,1.1,2015-07-13,0748,Terra,MODIS,24,6.03,284,9.4,N,0
65.5767,-150.6211,307.1,1.2,1.1,2015-07-13,0748,Terra,MODIS,70,6.03,282.6,13.8,N,0
65.6296,-152.202,305.1,1.2,1.1,2015-07-13,0748,Terra,MODIS,63,6.03,281.4,11,N,0
65.1506,-156.4845,305.2,1,1,2015-07-13,0748,Terra,MODIS,63,6.03,284.9,8.9,N,0
65.6971,-152.252,300.4,1.2,1.1,2015-07-13,0748,Terra,MODIS,27,6.03,283.7,7.5,N,0
65.7064,-152.2587,322,1.2,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,285.5,27.3,N,0
65.6215,-153.2773,325.2,1.1,1,2015-07-13,0748,Terra,MODIS,98,6.03,284.3,28,N,0
65.6188,-153.3006,328.5,1.1,1,2015-07-13,0748,Terra,MODIS,95,6.03,286.4,31.7,N,0
65.6161,-153.324,314.8,1.1,1,2015-07-13,0748,Terra,MODIS,42,6.03,285,16.2,N,0
65.6442,-153.167,320,1.1,1,2015-07-13,0748,Terra,MODIS,99,6.03,284,23.1,N,0
65.6534,-153.1732,303.6,1.1,1,2015-07-13,0748,Terra,MODIS,14,6.03,282.8,7.9,N,0
65.6436,-153.2999,315.4,1.1,1,2015-07-13,0748,Terra,MODIS,89,6.03,289.1,18,N,0
65.6688,-153.1658,308,1.1,1,2015-07-13,0748,Terra,MODIS,73,6.03,283.6,12.6,N,0
65.6661,-153.1896,321.4,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,286.8,25.2,N,0
65.65,-153.3297,305.7,1.1,1,2015-07-13,0748,Terra,MODIS,44,6.03,284.3,10.4,N,0
65.92,-151.0976,309.2,1.2,1.1,2015-07-13,0748,Terra,MODIS,77,6.03,282.8,16.6,N,0
65.3332,-156.4088,322.1,1,1,2015-07-13,0748,Terra,MODIS,99,6.03,287.7,20.8,N,0
65.7333,-153.4178,307.9,1.1,1,2015-07-13,0748,Terra,MODIS,62,6.03,284.1,11.4,N,0
65.3519,-156.4065,308.7,1,1,2015-07-13,0748,Terra,MODIS,55,6.03,285.9,9.4,N,0
65.349,-156.4272,302.8,1,1,2015-07-13,0748,Terra,MODIS,10,6.03,286.2,5.8,N,0
65.9898,-151.4258,303.5,1.2,1.1,2015-07-13,0748,Terra,MODIS,42,6.03,281,10.4,N,0
65.9872,-151.4517,327.2,1.2,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,283.5,36.5,N,0
65.9845,-151.478,312.4,1.2,1.1,2015-07-13,0748,Terra,MODIS,58,6.03,282.7,17,N,0
66.0331,-151.2006,311.8,1.2,1.1,2015-07-13,0748,Terra,MODIS,83,6.03,283.3,17,N,0
66.0011,-151.5148,300.9,1.2,1.1,2015-07-13,0748,Terra,MODIS,10,6.03,284.2,7.8,N,0
66.016,-151.4695,301.8,1.2,1.1,2015-07-13,0748,Terra,MODIS,34,6.03,283,8.9,N,0
66.0565,-151.2768,308.9,1.2,1.1,2015-07-13,0748,Terra,MODIS,76,6.03,281.9,15.2,N,0
66.0538,-151.3042,308,1.2,1.1,2015-07-13,0748,Terra,MODIS,73,6.03,282.3,14.4,N,0
65.8166,-153.5069,304.9,1.1,1,2015-07-13,0748,Terra,MODIS,32,6.03,284,8.1,N,0
65.8139,-153.5301,312.1,1.1,1,2015-07-13,0748,Terra,MODIS,81,6.03,286.3,14,N,0
65.8112,-153.5531,313.4,1.1,1,2015-07-13,0748,Terra,MODIS,63,6.03,286,15.3,N,0
65.8085,-153.5764,311.4,1.1,1,2015-07-13,0748,Terra,MODIS,82,6.03,283.1,14.5,N,0
65.8203,-153.5594,317.8,1.1,1,2015-07-13,0748,Terra,MODIS,93,6.03,284.4,19.2,N,0
65.8176,-153.5829,316.1,1.1,1,2015-07-13,0748,Terra,MODIS,92,6.03,283.7,18.2,N,0
65.5231,-155.9224,301.8,1,1,2015-07-13,0748,Terra,MODIS,44,6.03,284.2,7,N,0
65.8428,-153.4506,313.7,1.1,1,2015-07-13,0748,Terra,MODIS,30,6.03,287,14.9,N,0
65.8266,-153.5899,300,1.1,1,2015-07-13,0748,Terra,MODIS,2,6.03,284.5,6.4,N,0
65.5146,-156.0559,303.7,1,1,2015-07-13,0748,Terra,MODIS,10,6.03,285.2,6.2,N,0
65.8356,-153.5966,326.9,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,285.3,31.1,N,0
65.8611,-153.4627,322,1.1,1,2015-07-13,0748,Terra,MODIS,94,6.03,286,23.7,N,0
65.5607,-155.9288,309.2,1,1,2015-07-13,0748,Terra,MODIS,27,6.03,284.9,9.6,N,0
65.5578,-155.9499,312.4,1,1,2015-07-13,0748,Terra,MODIS,69,6.03,284.9,12.5,N,0
66.2681,-149.9347,341,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,287.8,71.9,N,0
66.2654,-149.9638,354.8,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,290,114,N,0
65.9231,-153.3075,338.4,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,287.4,51.2,N,0
65.9204,-153.3309,329.4,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,285.3,35.9,N,0
66.2849,-149.8242,308.3,1.3,1.1,2015-07-13,0748,Terra,MODIS,74,6.03,285.4,15.5,N,0
66.2742,-149.9444,375.7,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,292.3,210.3,N,0
66.2716,-149.9738,370.8,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,290.1,182.1,N,0
65.9323,-153.3136,313,1.1,1,2015-07-13,0748,Terra,MODIS,86,6.03,282.9,17.1,N,0
65.9296,-153.3372,322.1,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,284.3,26.5,N,0
66.2765,-150.0374,308.7,1.3,1.1,2015-07-13,0748,Terra,MODIS,75,6.03,284.7,15.7,N,0
66.2812,-150.1023,327.2,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,285,40.7,N,0
65.999,-153.3349,304.4,1.1,1.1,2015-07-13,0748,Terra,MODIS,60,6.03,284.2,10.1,N,0
65.8951,-154.2914,313.5,1.1,1,2015-07-13,0748,Terra,MODIS,36,6.03,280.2,13.9,N,0
65.8923,-154.314,320.7,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,284,21.7,N,0
65.8896,-154.3367,301.6,1.1,1,2015-07-13,0748,Terra,MODIS,19,6.03,278.6,6.1,N,0
65.9193,-154.1428,313.4,1.1,1,2015-07-13,0748,Terra,MODIS,75,6.03,286.3,16.4,N,0
65.9165,-154.1653,309.9,1.1,1,2015-07-13,0748,Terra,MODIS,37,6.03,284.2,12.9,N,0
65.8974,-154.3243,327.8,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,286.3,30,N,0
65.8946,-154.347,323.3,1.1,1,2015-07-13,0748,Terra,MODIS,97,6.03,282.9,24.3,N,0
65.9063,-154.3309,338.4,1.1,1,2015-07-13,0748,Terra,MODIS,100,6.03,286.7,45.8,N,0
65.9036,-154.3536,321.7,1.1,1,2015-07-13,0748,Terra,MODIS,80,6.03,285.4,22.3,N,0
66.3715,-150.0047,300.1,1.3,1.1,2015-07-13,0748,Terra,MODIS,18,6.03,284,9.1,N,0
63.8865,-154.3837,309.1,1,1,2015-07-13,0748,Terra,MODIS,77,6.03,275,12.4,N,0
66.389,-150.0464,323.6,1.3,1.1,2015-07-13,0748,Terra,MODIS,100,6.03,286.6,35.3,N,0
66.399,-150.053,317.6,1.3,1.1,2015-07-13,0748,Terra,MODIS,95,6.03,283.8,27.6,N,0
66.1067,-152.948,300.8,1.1,1.1,2015-07-13,0748,Terra,MODIS,34,6.03,282,8,N,0
65.9385,-154.7558,302,1.1,1,2015-07-13,0748,Terra,MODIS,46,6.03,286.2,7.8,N,0
66.052,-154.145,323,1.1,1,2015-07-13,0748,Terra,MODIS,74,6.03,283.8,24,N,0
66.061,-154.1514,315.6,1.1,1,2015-07-13,0748,Terra,MODIS,19,6.03,281.7,15.5,N,0
66.097,-154.1776,319.8,1.1,1,2015-07-13,0748,Terra,MODIS,37,6.03,284.7,19.2,N,0
66.0071,-154.9059,311.2,1.1,1,2015-07-13,0748,Terra,MODIS,82,6.03,287.1,12.9,N,0
66.1017,-154.1877,300.6,1.1,1,2015-07-13,0748,Terra,MODIS,31,6.03,284.7,7,N,0
66.0989,-154.2108,313.1,1.1,1,2015-07-13,0748,Terra,MODIS,86,6.03,286.6,15,N,0
66.0127,-154.9172,304.7,1.1,1,2015-07-13,0748,Terra,MODIS,61,6.03,285.2,9.2,N,0
65.7481,-157.7076,332.9,1,1,2015-07-13,0748,Terra,MODIS,100,6.03,285.1,34.8,N,0
65.745,-157.7283,319.3,1,1,2015-07-13,0748,Terra,MODIS,98,6.03,286.7,18.7,N,0
65.7566,-157.7151,305.5,1,1,2015-07-13,0748,Terra,MODIS,64,6.03,286.2,8.8,N,0
65.7536,-157.7358,303.8,1,1,2015-07-13,0748,Terra,MODIS,44,6.03,287,7.3,N,0
64.2276,-147.3397,325,1.5,1.2,2015-07-13,0748,Terra,MODIS,100,6.03,278.6,45,N,0
64.23,-147.3098,318.8,1.5,1.2,2015-07-13,0748,Terra,MODIS,98,6.03,279.6,34.3,N,0
64.1634,-147.2757,311.3,1.5,1.2,2015-07-13,0748,Terra,MODIS,76,6.03,284.5,21.4,N,0
64.1658,-147.2458,306,1.5,1.2,2015-07-13,0748,Terra,MODIS,28,6.03,283.6,15.2,N,0
63.2622,-154.2603,305.4,1,1,2015-07-13,0748,Terra,MODIS,21,6.03,280.6,8.2,N,0
66.3916,-150.0172,316,1.3,1.1,2015-07-13,0748,Terra,MODIS,92,6.03,286.7,24.1,N,0
63.8838,-154.4037,322,1,1,2015-07-13,0748,Terra,MODIS,100,6.03,275.4,23.6,N,0
63.9667,-154.4888,318.8,1,1,2015-07-13,0748,Terra,MODIS,66,6.03,271.7,17.6,N,0
63.964,-154.509,328.4,1,1,2015-07-13,0748,Terra,MODIS,100,6.03,275.2,29.3,N,0
64.4114,-154.8354,315.9,1,1,2015-07-13,0748,Terra,MODIS,50,6.03,280.2,14.3,N,0
64.4087,-154.8558,318.9,1,1,2015-07-13,0748,Terra,MODIS,62,6.03,280.3,17.4,N,0
64.4182,-154.8458,300.8,1,1,2015-07-13,0748,Terra,MODIS,27,6.03,276.1,6.7,N,0
64.3715,-155.192,309.5,1,1,2015-07-13,0748,Terra,MODIS,78,6.03,280.7,12.5,N,0
65.0996,-148.9297,332.5,1.4,1.2,2015-07-13,0748,Terra,MODIS,100,6.03,279,52,N,0
65.0972,-148.9573,312.4,1.3,1.2,2015-07-13,0748,Terra,MODIS,57,6.03,278.8,19.4,N,0
65.1123,-148.9065,310.6,1.4,1.2,2015-07-13,0748,Terra,MODIS,68,6.03,276.5,18.1,N,0
65.1098,-148.9347,314.1,1.4,1.2,2015-07-13,0748,Terra,MODIS,89,6.03,277.8,22.3,N,0
65.1073,-148.9631,303.1,1.3,1.2,2015-07-13,0748,Terra,MODIS,53,6.03,276.7,11.1,N,0
64.4063,-155.2173,302.5,1,1,2015-07-13,0748,Terra,MODIS,13,6.03,277.7,7.1,N,0
65.1225,-148.9123,317,1.4,1.2,2015-07-13,0748,Terra,MODIS,94,6.03,278.4,26.6,N,0
65.12,-148.9408,316.5,1.4,1.2,2015-07-13,0748,Terra,MODIS,93,6.03,277.5,25.1,N,0
64.8989,-151.4081,316.2,1.2,1.1,2015-07-13,0748,Terra,MODIS,67,6.03,289,18.6,N,0
65.2018,-148.3728,306.2,1.4,1.2,2015-07-13,0748,Terra,MODIS,48,6.03,285.6,14.4,N,0
64.9194,-151.427,304.7,1.2,1.1,2015-07-13,0748,Terra,MODIS,61,6.03,285.3,10.9,N,0
64.4986,-155.0228,312.1,1,1,2015-07-13,0748,Terra,MODIS,39,6.03,276.4,12.8,N,0
65.1429,-150.2276,317.6,1.3,1.1,2015-07-13,0748,Terra,MODIS,95,6.03,286.9,25,N,0
65.1404,-150.2538,300.8,1.3,1.1,2015-07-13,0748,Terra,MODIS,34,6.03,284.5,8.7,N,0
65.5688,-150.4962,309.4,1.3,1.1,2015-07-13,0748,Terra,MODIS,34,6.03,286.5,13.8,N,0
65.567,-150.6145,302.5,1.2,1.1,2015-07-13,0748,Terra,MODIS,48,6.03,282.7,9.8,N,0
65.773,-157.8,300.3,1,1,2015-07-13,0749,Terra,MODIS,18,6.03,282.2,5.7,N,0
43.2887,-107.6039,301.2,2.8,1.6,2015-07-13,0835,Aqua,MODIS,39,6.03,284.3,32.2,N,0
35.7893,-102.3279,301.5,1.2,1.1,2015-07-13,0837,Aqua,MODIS,41,6.03,289,6,N,0
30.3311,-88.4616,326.2,4.8,2,2015-07-13,0838,Aqua,MODIS,100,6.03,286,217.7,N,3
30.3308,-88.4577,327.8,4.8,2,2015-07-13,0838,Aqua,MODIS,100,6.03,286.1,236.3,N,3
43.2769,-107.5918,300.5,4.3,1.9,2015-07-13,1013,Aqua,MODIS,29,6.03,282.6,60.1,N,0
66.397,-150.023,301.8,2.2,1.5,2015-07-13,1146,Aqua,MODIS,40,6.03,282.5,24.3,N,0
66.2684,-149.968,345.9,2.2,1.4,2015-07-13,1146,Aqua,MODIS,100,6.03,285.4,183.7,N,0
66.2664,-149.9199,342.2,2.2,1.4,2015-07-13,1146,Aqua,MODIS,100,6.03,285.7,161.4,N,0
64.8904,-151.8804,300.2,2.5,1.5,2015-07-13,1147,Aqua,MODIS,16,6.03,281.1,25.1,N,0
64.1614,-153.1948,304.9,2.7,1.6,2015-07-13,1147,Aqua,MODIS,37,6.03,276.5,39.4,N,0
64.1756,-153.1893,315.1,2.7,1.6,2015-07-13,1147,Aqua,MODIS,73,6.03,281.2,69.5,N,0
64.1771,-153.1804,309.3,2.7,1.6,2015-07-13,1147,Aqua,MODIS,14,6.03,279.7,49,N,0
64.3359,-147.1219,309.9,1.7,1.3,2015-07-13,1147,Aqua,MODIS,58,6.03,284.6,26.2,N,0
64.3474,-147.118,306.4,1.7,1.3,2015-07-13,1147,Aqua,MODIS,49,6.03,284.5,21.6,N,0
64.3498,-147.1532,305.8,1.7,1.3,2015-07-13,1147,Aqua,MODIS,23,6.03,283.8,20,N,0
65.1035,-148.9258,311.8,2,1.4,2015-07-13,1147,Aqua,MODIS,32,6.03,286.1,31.8,N,0
65.1041,-148.9164,310.6,2,1.4,2015-07-13,1147,Aqua,MODIS,43,6.03,285.7,30.6,N,0
65.1165,-148.913,306.6,2,1.4,2015-07-13,1147,Aqua,MODIS,41,6.03,283.7,24.7,N,0
65.9018,-154.334,300.3,3.1,1.7,2015-07-13,1147,Aqua,MODIS,23,6.03,280.3,35.9,N,0
65.9011,-154.3316,301.1,3.1,1.7,2015-07-13,1147,Aqua,MODIS,38,6.03,280.5,38.1,N,0
65.9927,-151.4215,308.3,2.5,1.5,2015-07-13,1147,Aqua,MODIS,74,6.03,279.9,46.4,N,0
65.9947,-151.4801,300.1,2.5,1.5,2015-07-13,1147,Aqua,MODIS,19,6.03,279.7,28.1,N,0
19.4137,-155.0854,325.2,1.1,1,2015-07-13,1159,Aqua,MODIS,100,6.03,290.3,26.1,N,1
19.4013,-155.2779,313,1.1,1.1,2015-07-13,1159,Aqua,MODIS,86,6.03,287.2,15.3,N,1
19.4108,-155.2765,375.3,1.1,1.1,2015-07-13,1159,Aqua,MODIS,100,6.03,289.6,161.6,N,1
19.4122,-155.287,327.4,1.1,1.1,2015-07-13,1159,Aqua,MODIS,100,6.03,288.6,31.6,N,1
19.4044,-155.0868,321.6,1.1,1,2015-07-13,1159,Aqua,MODIS,100,6.03,291.2,22.2,N,1
19.4058,-155.097,314.4,1.1,1,2015-07-13,1159,Aqua,MODIS,70,6.03,289.7,14.9,N,1
64.633,-153.0809,311.9,1.2,1.1,2015-07-13,1325,Aqua,MODIS,47,6.03,287.8,15.7,N,0
65.6238,-153.2926,309.6,1.1,1.1,2015-07-13,1325,Aqua,MODIS,48,6.03,282.7,13.4,N,0
65.6194,-153.2705,305.1,1.1,1.1,2015-07-13,1325,Aqua,MODIS,22,6.03,280.7,10.3,N,0
65.219,-151.7022,312.4,1.3,1.1,2015-07-13,1325,Aqua,MODIS,45,6.03,287.6,15.8,N,0
64.8859,-151.8821,309.8,1.3,1.1,2015-07-13,1325,Aqua,MODIS,22,6.03,283.1,15.9,N,0
65.1022,-153.3678,306.2,1.2,1.1,2015-07-13,1325,Aqua,MODIS,51,6.03,287,11.6,N,0
65.7745,-157.7889,307.1,1,1,2015-07-13,1325,Aqua,MODIS,70,6.03,281.5,10.6,N,0
65.7527,-157.7142,305.3,1,1,2015-07-13,1325,Aqua,MODIS,64,6.03,283.6,10.2,N,0
64.6261,-151.7745,306.8,1.3,1.1,2015-07-13,1325,Aqua,MODIS,67,6.03,283.4,15.2,N,0
64.6222,-151.8095,305.1,1.3,1.1,2015-07-13,1325,Aqua,MODIS,49,6.03,283.3,13.3,N,0
64.6169,-151.785,310.5,1.3,1.1,2015-07-13,1325,Aqua,MODIS,80,6.03,284.7,19,N,0
64.7661,-152.5373,304.5,1.2,1.1,2015-07-13,1325,Aqua,MODIS,43,6.03,283.8,11.7,N,0
64.7571,-152.5475,301.5,1.2,1.1,2015-07-13,1325,Aqua,MODIS,10,6.03,283.4,9,N,0
65.0404,-154.2342,306,1.1,1.1,2015-07-13,1325,Aqua,MODIS,66,6.03,283.4,12.5,N,0
64.7475,-152.7685,300.9,1.2,1.1,2015-07-13,1325,Aqua,MODIS,20,6.03,283.5,9.2,N,0
64.7123,-152.9278,311.7,1.2,1.1,2015-07-13,1325,Aqua,MODIS,27,6.03,285.6,16.8,N,0
66.2756,-149.9672,321.3,1.3,1.1,2015-07-13,1325,Aqua,MODIS,76,6.03,283,30.3,D,0
66.27,-149.9411,351,1.3,1.1,2015-07-13,1325,Aqua,MODIS,91,6.03,288.2,95.8,D,0
66.0369,-151.1883,301,1.2,1.1,2015-07-13,1325,Aqua,MODIS,44,6.03,281.5,9,D,0
65.9867,-151.438,328.8,1.2,1.1,2015-07-13,1325,Aqua,MODIS,81,6.03,282.7,40.5,D,0
65.982,-151.4155,301.3,1.2,1.1,2015-07-13,1325,Aqua,MODIS,31,6.03,281.2,8.9,D,0
66.0738,-154.1346,304.5,1.1,1,2015-07-13,1325,Aqua,MODIS,15,6.03,280.5,8.9,N,0
65.7047,-152.2487,305,1.2,1.1,2015-07-13,1325,Aqua,MODIS,63,6.03,283.4,11.7,N,0
66.054,-154.0606,307,1.1,1,2015-07-13,1325,Aqua,MODIS,70,6.03,283.9,11.7,N,0
65.9343,-154.0663,310.2,1.1,1,2015-07-13,1325,Aqua,MODIS,69,6.03,283.5,12.7,N,0
65.1477,-150.2281,303.6,1.4,1.2,2015-07-13,1325,Aqua,MODIS,56,6.03,280.8,14.8,N,0
64.3475,-147.1266,304.6,1.8,1.3,2015-07-13,1325,Aqua,MODIS,57,6.03,283.6,20.8,D,0
64.3393,-147.0949,304.4,1.8,1.3,2015-07-13,1325,Aqua,MODIS,51,6.03,283,20.5,D,0
64.3375,-147.1407,303,1.8,1.3,2015-07-13,1325,Aqua,MODIS,35,6.03,283.4,17.9,D,0
64.3292,-147.109,301,1.8,1.3,2015-07-13,1325,Aqua,MODIS,21,6.03,283.1,15.6,D,0
66.0096,-154.9033,302.5,1.1,1,2015-07-13,1325,Aqua,MODIS,50,6.03,285.6,8.2,N,0
65.8945,-154.3277,304.7,1.1,1,2015-07-13,1325,Aqua,MODIS,60,6.03,280.8,10.1,N,0
65.6496,-153.1532,309.6,1.1,1.1,2015-07-13,1325,Aqua,MODIS,78,6.03,279.4,14.9,N,0
65.3419,-151.854,302.1,1.2,1.1,2015-07-13,1325,Aqua,MODIS,39,6.03,278.7,9.5,N,0
43.3325,-78.4628,324.4,1,1,2015-07-13,1622,Terra,MODIS,78,6.03,299.5,18.1,D,0
41.6369,-87.1239,306.9,1.6,1.3,2015-07-13,1623,Terra,MODIS,0,6.03,282,13.3,D,2
36.212,-80.291,318.4,1.1,1,2015-07-13,1624,Terra,MODIS,56,6.03,301.5,8.3,D,0
35.7762,-79.8157,316,1.1,1.1,2015-07-13,1624,Terra,MODIS,45,6.03,298.3,7.2,D,0
35.7959,-80.9308,322,1,1,2015-07-13,1624,Terra,MODIS,64,6.03,302.2,11.1,D,0
35.794,-80.9194,322.5,1,1,2015-07-13,1624,Terra,MODIS,53,6.03,302.8,10.5,D,2
35.0696,-79.6268,331.1,1.2,1.1,2015-07-13,1624,Terra,MODIS,84,6.03,297.1,27.5,D,0
35.0622,-79.6419,320.1,1.2,1.1,2015-07-13,1624,Terra,MODIS,72,6.03,297.5,11.6,D,0
35.06,-79.6292,320.9,1.2,1.1,2015-07-13,1624,Terra,MODIS,75,6.03,297.6,13,D,0
36.7353,-79.8783,313.3,1.1,1,2015-07-13,1624,Terra,MODIS,21,6.03,298,6.7,D,0
37.2348,-82.0346,307,1,1,2015-07-13,1624,Terra,MODIS,55,6.03,289,4.9,D,2
34.0623,-79.9998,318.2,1.2,1.1,2015-07-13,1624,Terra,MODIS,70,6.03,279.7,15.8,D,0
36.7332,-79.8663,312,1.1,1,2015-07-13,1624,Terra,MODIS,22,6.03,297.4,5.9,D,0
34.9824,-79.6017,318.1,1.2,1.1,2015-07-13,1624,Terra,MODIS,60,6.03,290.2,11.5,D,0
36.7239,-79.8686,314.2,1.1,1,2015-07-13,1624,Terra,MODIS,44,6.03,298.1,7.4,D,0
32.1547,-82.6028,323.1,1,1,2015-07-13,1625,Terra,MODIS,76,6.03,289.3,15.5,D,0
30.2877,-82.0844,317.7,1.1,1,2015-07-13,1625,Terra,MODIS,46,6.03,300.1,7.6,D,0
